Sort,Data filename,Start,End,Runtime (s),cpu_clk_unhalted.thread_any,cpu_clk_unhalted.thread_any:k,cpu_clk_unhalted.thread_any:u,cs,cs:k,cs:u,dtlb_load_misses.miss_causes_a_walk,dtlb_load_misses.miss_causes_a_walk:k,dtlb_load_misses.miss_causes_a_walk:u,dtlb_load_misses.walk_active,dtlb_load_misses.walk_active:k,dtlb_load_misses.walk_active:u,dtlb_store_misses.miss_causes_a_walk,dtlb_store_misses.miss_causes_a_walk:k,dtlb_store_misses.miss_causes_a_walk:u,dtlb_store_misses.walk_active,dtlb_store_misses.walk_active:k,dtlb_store_misses.walk_active:u,faults,faults:k,faults:u,inst_retired.any,inst_retired.any:k,inst_retired.any:u,migrations,migrations:k,migrations:u
17,/p/multifacet/users/markm/results3/cbmm//exp_10__bare_metal__-workload__Spec2017Xz____spec_input__true__size__76800__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_addr__Ranges____ranges____140549981995008_140552238530560____-2021-11-22-16-36-51-257593926.mmu,0x7fd457c00000,0x7fd4de400000,6075.361705,50498749037499,1151884832241,49377606637196,54153,54153,0,52724502915,452444206,52251856326,1435835422878,19540267626,1415942042817,3530349116,367342991,3163287210,106229807784,15560073066,90567487037,139602098,3,139602095,57449411348277,722309312801,56737203852359,10,10,0
17,/p/multifacet/users/markm/results3/cbmm//exp_10__bare_metal__-workload__Spec2017Xz____spec_input__true__size__76800__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_addr__Ranges____ranges____140549981995008_140552238530560____-2021-11-22-16-37-23-561235824.mmu,0x7fd457c00000,0x7fd4de400000,6075.738948,50470410767857,1156029880666,49339978622019,54782,54782,0,52797973617,460425683,52296237385,1436980934019,20050867024,1415622383076,3534512389,357066311,3178595937,105274367902,14563284008,90701711085,139585747,3,139585744,57457687148921,722542421275,56733895103766,12,12,0
17,/p/multifacet/users/markm/results3/cbmm//exp_10__bare_metal__-workload__Spec2017Xz____spec_input__true__size__76800__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_addr__Ranges____ranges____140549981995008_140552238530560____-2021-11-22-16-38-00-187955279.mmu,0x7fd457c00000,0x7fd4de400000,6014.793668,49856886704128,1133692826332,48747102221385,53926,53926,0,52704114100,425030251,52271381734,1439174301521,19721575099,1418670681624,3471773786,342512805,3130775798,104924362116,14813570215,90077877197,139074367,3,139074364,57443802537418,705862066017,56733990724778,13,13,0
18,/p/multifacet/users/markm/results3/cbmm//exp_10__bare_metal__-workload__Spec2017Xz____spec_input__true__size__76800__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_addr__Ranges____ranges____140552238530560_140554495066112____-2021-11-22-16-38-01-145971675.mmu,0x7fd4de400000,0x7fd564c00000,6076.702939,50424028538168,1138787050299,49306171221772,59947,59947,0,52599784407,382064422,52227716958,1433928218365,18723423231,1415135931166,3529286956,355386570,3176797658,105441072048,14867003634,90726267008,139073794,3,139073791,57437588840440,707629842920,56743207459162,15,15,0
18,/p/multifacet/users/markm/results3/cbmm//exp_10__bare_metal__-workload__Spec2017Xz____spec_input__true__size__76800__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_addr__Ranges____ranges____140552238530560_140554495066112____-2021-11-22-16-46-20-233158655.mmu,0x7fd4de400000,0x7fd564c00000,6074.965842,50503741925071,1154120537526,49379219228093,54637,54637,0,53173438828,656638472,52508726422,1447622859037,24791366605,1422336228397,3614862297,432243041,3183608862,108124896257,16943155793,91119647122,139074739,3,139074736,57448147453354,708590756076,56736223290512,6,6,0
18,/p/multifacet/users/markm/results3/cbmm//exp_10__bare_metal__-workload__Spec2017Xz____spec_input__true__size__76800__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_addr__Ranges____ranges____140552238530560_140554495066112____-2021-11-24-01-19-33-571233904.mmu,0x7fd4de400000,0x7fd564c00000,6077.721883,50466598558790,1145559625734,49345166488539,92894,92894,0,52633882307,404882740,52235518950,1435163613450,18494415476,1416430298803,3507313133,334859245,3172916870,104859229808,14150645003,90758811040,139585746,3,139585743,57451676997856,720614076639,56732704940249,7,7,0
18,/p/multifacet/users/markm/results3/cbmm//exp_10__bare_metal__-workload__Spec2017Xz____spec_input__true__size__76800__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_addr__Ranges____ranges____140552238530560_140554495066112____-2021-11-24-01-19-34-007730404.mmu,0x7fd4de400000,0x7fd564c00000,6078.716003,50486133468717,1166111943290,49348991106900,54318,54318,0,52722207365,465282284,52285494150,1436151623032,20498348104,1415398886779,3519793719,345012057,3176854151,105484600215,14816316874,90690476283,139585564,3,139585561,57459406247401,723954084713,56732718910652,0,0,0
18,/p/multifacet/users/markm/results3/cbmm//exp_10__bare_metal__-workload__Spec2017Xz____spec_input__true__size__76800__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_addr__Ranges____ranges____140552238530560_140554495066112____-2021-11-24-15-44-36-541812945.mmu,0x7fd4de400000,0x7fd564c00000,6074.662787,50496945160401,1164835360319,49370149224958,55777,55777,0,52752109471,461308753,52300867113,1438718726036,19974645612,1418284994515,3538090884,370710354,3163017649,105754981209,14949117433,90615909197,139585746,3,139585743,57457627501854,723919179153,56741146489508,9,9,0
19,/p/multifacet/users/markm/results3/cbmm//exp_10__bare_metal__-workload__Spec2017Xz____spec_input__true__size__76800__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_addr__Ranges____ranges____140554495066112_140556751601664____-2021-11-22-16-54-33-890758184.mmu,0x7fd564c00000,0x7fd5eb400000,6074.823791,50435451019292,1148285286118,49313708629518,56655,56655,0,52735979657,416108773,52336300589,1437130689168,18908951606,1417971098710,3501763586,353077707,3151192090,104880605821,14663682586,90353799688,139073836,3,139073833,57442586059538,709203645253,56734713288277,7,7,0
19,/p/multifacet/users/markm/results3/cbmm//exp_10__bare_metal__-workload__Spec2017Xz____spec_input__true__size__76800__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_addr__Ranges____ranges____140554495066112_140556751601664____-2021-11-22-16-58-38-378048748.mmu,0x7fd564c00000,0x7fd5eb400000,6078.855279,50437455601425,1159733261785,49306443533633,54645,54645,0,52785452733,475079743,52310270606,1436004071046,21306217213,1414497005777,3505230365,347315688,3158995851,105529920262,15023411966,90522450679,139073827,3,139073824,57446721190133,707410997919,56734113245288,17,17,0
19,/p/multifacet/users/markm/results3/cbmm//exp_10__bare_metal__-workload__Spec2017Xz____spec_input__true__size__76800__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_addr__Ranges____ranges____140554495066112_140556751601664____-2021-11-22-17-08-14-354100028.mmu,0x7fd564c00000,0x7fd5eb400000,6064.565863,50332063719954,1145969323425,49213274290377,54277,54277,0,52780230099,459192441,52322886543,1437419778734,20653807378,1416112651917,3550607856,383869662,3167082572,105927384134,15219915650,90740949328,139585752,3,139585749,57459719327129,723379852384,56729743146020,4,4,0
19,/p/multifacet/users/markm/results3/cbmm//exp_10__bare_metal__-workload__Spec2017Xz____spec_input__true__size__76800__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_addr__Ranges____ranges____140554495066112_140556751601664____-2021-11-22-17-19-22-712767357.mmu,0x7fd564c00000,0x7fd5eb400000,6073.916684,50458502986415,1148719690771,49333386220629,57195,57195,0,52668028467,440551718,52198544882,1432523344237,19722272206,1411454344386,3504165058,348035704,3156708342,105492177005,15151600851,90395357432,139073836,3,139073833,57458568448193,708575714265,56734947399311,7,7,0
19,/p/multifacet/users/markm/results3/cbmm//exp_10__bare_metal__-workload__Spec2017Xz____spec_input__true__size__76800__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_addr__Ranges____ranges____140554495066112_140556751601664____-2021-11-22-17-25-27-496133315.mmu,0x7fd564c00000,0x7fd5eb400000,6076.090117,50483094868079,1156715227319,49355640742415,54584,54584,0,52729781366,436131059,52293701275,1437812712906,21193385026,1416543068916,3538275132,347848925,3189379704,105646497207,14862607610,90858660757,139585698,3,139585695,57457025768386,721703807683,56730638205742,8,8,0
20,/p/multifacet/users/markm/results3/cbmm//exp_10__bare_metal__-workload__Spec2017Xz____spec_input__true__size__76800__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_addr__Ranges____ranges____140556751601664_140559008137216____-2021-11-22-17-25-28-693785375.mmu,0x7fd5eb400000,0x7fd671c00000,6073.12542,50411597794843,1150718471863,49285587730643,88072,88072,0,52782648152,454302125,52315982169,1438600308494,21697605347,1416580264307,3510538856,350460851,3158383600,105494329091,15019166675,90444916166,139074024,3,139074021,57435821103223,709719215294,56739906415479,6,6,0
20,/p/multifacet/users/markm/results3/cbmm//exp_10__bare_metal__-workload__Spec2017Xz____spec_input__true__size__76800__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_addr__Ranges____ranges____140556751601664_140559008137216____-2021-11-22-17-25-29-219831842.mmu,0x7fd5eb400000,0x7fd671c00000,6068.921315,50407744758962,1143000326776,49296597501192,54269,54269,0,52692115108,418393658,52269553219,1436216608846,20678130699,1414915332474,3500625911,338647541,3159290476,104837899100,14282315854,90441430993,139073842,3,139073839,57445332001882,709554520723,56738333041829,4,4,0
20,/p/multifacet/users/markm/results3/cbmm//exp_10__bare_metal__-workload__Spec2017Xz____spec_input__true__size__76800__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_addr__Ranges____ranges____140556751601664_140559008137216____-2021-11-22-18-08-46-059868103.mmu,0x7fd5eb400000,0x7fd671c00000,6078.454539,50506939460558,1161118387783,49374607916630,55532,55532,0,53445536790,786764298,52670507048,1454314719926,28977942297,1425261180493,3626248376,455876714,3167403956,108359689041,17556491752,90793644221,139073836,3,139073833,57440426709442,709807268409,56743881842190,3,3,0
20,/p/multifacet/users/markm/results3/cbmm//exp_10__bare_metal__-workload__Spec2017Xz____spec_input__true__size__76800__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_addr__Ranges____ranges____140556751601664_140559008137216____-2021-11-22-18-15-56-250414142.mmu,0x7fd5eb400000,0x7fd671c00000,6075.210213,50468507483599,1157616707923,49341357252283,54506,54506,0,52776148063,492890548,52261740752,1438683734779,21505146519,1416595678479,3547824901,387345692,3157578022,106301070958,15742264208,90459988408,139073836,3,139073833,57447682638062,709568199511,56738300517026,0,0,0
20,/p/multifacet/users/markm/results3/cbmm//exp_10__bare_metal__-workload__Spec2017Xz____spec_input__true__size__76800__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_addr__Ranges____ranges____140556751601664_140559008137216____-2021-11-22-18-15-57-578513785.mmu,0x7fd5eb400000,0x7fd671c00000,6076.267507,50476887712199,1154472545983,49346559298746,60232,60232,0,53398085780,738396797,52649672715,1455154561023,28863988129,1426518688649,3632420534,432057588,3201949922,108564626016,17278943015,91317486676,139073836,3,139073833,57434472806565,709514618469,56739647097879,12,12,0
21,/p/multifacet/users/markm/results3/cbmm//exp_10__bare_metal__-workload__Spec2017Xz____spec_input__true__size__76800__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_addr__Ranges____ranges____140559008137216_140561264672768____-2021-11-22-18-16-34-665195910.mmu,0x7fd671c00000,0x7fd6f8400000,6075.015539,50496962074110,1163294563781,49366842213710,56862,56862,0,53381289463,782302838,52613085798,1452355038121,26845928375,1425371936938,3575339861,441328276,3128040541,107502234539,17183673351,90192121119,139073835,3,139073832,57445027636709,711457362099,56744345092239,1,1,0
21,/p/multifacet/users/markm/results3/cbmm//exp_10__bare_metal__-workload__Spec2017Xz____spec_input__true__size__76800__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_addr__Ranges____ranges____140559008137216_140561264672768____-2021-11-22-18-16-35-144743150.mmu,0x7fd671c00000,0x7fd6f8400000,6068.821902,50432991439766,1148351939741,49311067623973,56151,56151,0,52778049007,461257012,52280660202,1439155996992,21008838855,1417442154850,3519727507,353875486,3164087678,105561603272,14719787685,90755255524,139073822,3,139073819,57437045692081,708705812320,56731054641593,8,8,0
21,/p/multifacet/users/markm/results3/cbmm//exp_10__bare_metal__-workload__Spec2017Xz____spec_input__true__size__76800__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_addr__Ranges____ranges____140559008137216_140561264672768____-2021-11-22-18-16-37-056334168.mmu,0x7fd671c00000,0x7fd6f8400000,6081.532579,50461332766166,1162685578072,49328399220971,60025,60025,0,53425124363,797935240,52644270864,1452847626654,28613216766,1424146533467,3606224104,459057019,3148975747,108019891369,17671711331,90444608159,139585684,3,139585681,57451351249081,723440033669,56736993373417,8,8,0
21,/p/multifacet/users/markm/results3/cbmm//exp_10__bare_metal__-workload__Spec2017Xz____spec_input__true__size__76800__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_addr__Ranges____ranges____140559008137216_140561264672768____-2021-11-22-18-18-07-356014451.mmu,0x7fd671c00000,0x7fd6f8400000,6071.86178,50466919915127,1154403366394,49341240939359,54199,54199,0,52604346762,378302683,52229876223,1432754362019,18550004924,1413781915884,3500984253,335683430,3165576578,105171362237,14562642606,90575758733,139585747,3,139585744,57457207463614,723108640848,56736936237629,4,4,0
21,/p/multifacet/users/markm/results3/cbmm//exp_10__bare_metal__-workload__Spec2017Xz____spec_input__true__size__76800__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_addr__Ranges____ranges____140559008137216_140561264672768____-2021-11-22-18-18-07-828209058.mmu,0x7fd671c00000,0x7fd6f8400000,6076.15267,50432465370777,1148718424490,49307862953943,58849,58849,0,52745535394,466455054,52283161483,1437323328051,21187113511,1415404910128,3499158607,343134002,3157518438,104969845588,14569935999,90488803439,139073836,3,139073833,57446958782838,707997663801,56730793052971,10,10,0
22,/p/multifacet/users/markm/results3/cbmm//exp_10__bare_metal__-workload__Spec2017Xz____spec_input__true__size__76800__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_addr__Ranges____ranges____140561264672768_140563521208320____-2021-11-22-18-18-09-272863632.mmu,0x7fd6f8400000,0x7fd77ec00000,6079.099016,50460700208787,1156988681506,49333968725038,54426,54426,0,52682569314,424154138,52272726934,1434921671357,19801594379,1414604148712,3515079453,347301875,3165786070,105012043305,14372354195,90671816228,139604142,3,139604139,57452655337678,725116504562,56744434727968,8,8,0
22,/p/multifacet/users/markm/results3/cbmm//exp_10__bare_metal__-workload__Spec2017Xz____spec_input__true__size__76800__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_addr__Ranges____ranges____140561264672768_140563521208320____-2021-11-22-18-18-09-745844314.mmu,0x7fd6f8400000,0x7fd77ec00000,6070.158573,50399002849638,1141677566892,49283252873892,54820,54820,0,52799953995,461877635,52357263301,1437052202371,20282402615,1416430968584,3546748852,355886637,3191330805,105660466461,14836476095,90852869576,139073822,3,139073819,57448296802979,708891835974,56729379440419,2,2,0
22,/p/multifacet/users/markm/results3/cbmm//exp_10__bare_metal__-workload__Spec2017Xz____spec_input__true__size__76800__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_addr__Ranges____ranges____140561264672768_140563521208320____-2021-11-22-18-18-43-026001238.mmu,0x7fd6f8400000,0x7fd77ec00000,6073.485867,50427692268788,1160415745487,49293605581082,55116,55116,0,53215699479,697870030,52475018953,1448871411993,26790334299,1421204566824,3625190509,422994200,3201955381,108015117279,16659622009,91399920969,139585745,3,139585742,57453300400638,721783851463,56736548358300,7,7,0
22,/p/multifacet/users/markm/results3/cbmm//exp_10__bare_metal__-workload__Spec2017Xz____spec_input__true__size__76800__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_addr__Ranges____ranges____140561264672768_140563521208320____-2021-11-22-18-19-15-388977836.mmu,0x7fd6f8400000,0x7fd77ec00000,6080.099158,50482113089791,1169951926384,49342495715211,54208,54208,0,53276034870,725724575,52600980646,1448151040426,25191588692,1423061861988,3600425250,427509852,3176304543,107892602346,17207653562,90742568142,139588302,3,139588299,57463803169245,723157727730,56732887900569,27,27,0
22,/p/multifacet/users/markm/results3/cbmm//exp_10__bare_metal__-workload__Spec2017Xz____spec_input__true__size__76800__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_addr__Ranges____ranges____140561264672768_140563521208320____-2021-11-22-18-21-33-358433142.mmu,0x7fd6f8400000,0x7fd77ec00000,6076.915619,50455077083443,1149888597774,49330310012646,54577,54577,0,52746816463,466683437,52297811562,1440367701413,21712426787,1418384653827,3531602626,359138755,3173300719,105262397583,14603124437,90642459185,139585746,3,139585743,57459465768374,721476865029,56740181099125,3,3,0
23,/p/multifacet/users/markm/results3/cbmm//exp_10__bare_metal__-workload__Spec2017Xz____spec_input__true__size__76800__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_addr__Ranges____ranges____140563521208320_140565777743872____-2021-11-22-18-21-34-075301088.mmu,0x7fd77ec00000,0x7fd805400000,6075.217627,50491191495218,1167951440946,49360287042835,54545,54545,0,52764316273,445705031,52337847439,1439145389587,20951518005,1418332696626,3496539183,362236794,3137849286,105217597233,15170775779,90092052839,139585549,3,139585546,57456118670071,720721123455,56726583947333,5,5,0
23,/p/multifacet/users/markm/results3/cbmm//exp_10__bare_metal__-workload__Spec2017Xz____spec_input__true__size__76800__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_addr__Ranges____ranges____140563521208320_140565777743872____-2021-11-22-18-22-06-273219797.mmu,0x7fd77ec00000,0x7fd805400000,6074.309688,50504597178845,1156610042571,49376629060090,54448,54448,0,53239861592,705825322,52487495172,1448924233685,26252501556,1421389973382,3604331723,427965313,3171749460,107979867210,16833074980,91061485258,139073813,3,139073810,57433405133451,709840270926,56747557189456,3,3,0
23,/p/multifacet/users/markm/results3/cbmm//exp_10__bare_metal__-workload__Spec2017Xz____spec_input__true__size__76800__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_addr__Ranges____ranges____140563521208320_140565777743872____-2021-11-22-18-23-09-200444294.mmu,0x7fd77ec00000,0x7fd805400000,6074.804906,50427714494612,1156747914485,49293553390878,54698,54698,0,52749582992,458163100,52288550207,1436774190318,20660902909,1416014114258,3533216068,347754220,3184161393,105553109673,14657317920,90851379605,139585383,3,139585380,57460466456766,723243881535,56732412563738,2,2,0
23,/p/multifacet/users/markm/results3/cbmm//exp_10__bare_metal__-workload__Spec2017Xz____spec_input__true__size__76800__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_addr__Ranges____ranges____140563521208320_140565777743872____-2021-11-22-18-23-09-681000712.mmu,0x7fd77ec00000,0x7fd805400000,6081.001735,50480342013717,1161578105813,49339994186172,58624,58624,0,53296628798,734612697,52594069927,1449635413330,26523240124,1422872005651,3601336479,453234954,3152787342,107872736184,17435251567,90576119686,139585746,3,139585743,57457425452380,721707945092,56725163922146,32,32,0
23,/p/multifacet/users/markm/results3/cbmm//exp_10__bare_metal__-workload__Spec2017Xz____spec_input__true__size__76800__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_addr__Ranges____ranges____140563521208320_140565777743872____-2021-11-24-10-41-40-806715700.mmu,0x7fd77ec00000,0x7fd805400000,6078.328265,50490317635168,1158587480579,49362040767765,54253,54253,0,52722123499,432292754,52309234679,1436361652520,21025848285,1415394708420,3514225344,338455178,3174350850,105400751981,14597121118,90747293452,139594950,3,139594947,57459742354536,722728621745,56729272012322,0,0,0
24,/p/multifacet/users/markm/results3/cbmm//exp_10__bare_metal__-workload__Spec2017Xz____spec_input__true__size__76800__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_addr__Ranges____ranges____140565777743872_140568034279424____-2021-11-22-18-23-10-184423557.mmu,0x7fd805400000,0x7fd88bc00000,6075.191866,50463218239879,1157750144526,49336340573480,54201,54201,0,52732158478,481933779,52240803216,1437592147728,21347478113,1415157957916,3560236678,390713170,3168320331,105962980508,15465897184,90425111696,139073822,3,139073819,57452507772948,708871580234,56732934475565,2,2,0
24,/p/multifacet/users/markm/results3/cbmm//exp_10__bare_metal__-workload__Spec2017Xz____spec_input__true__size__76800__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_addr__Ranges____ranges____140565777743872_140568034279424____-2021-11-22-18-24-13-953187996.mmu,0x7fd805400000,0x7fd88bc00000,6079.160135,50493999343487,1161143650565,49363850195123,54506,54506,0,52620897353,390070499,52260959361,1434535134520,18621137813,1416160079522,3519135201,342471855,3175233276,105156576294,14350398755,90785892320,139585489,3,139585486,57445148250324,721897074070,56741157113121,20,20,0
24,/p/multifacet/users/markm/results3/cbmm//exp_10__bare_metal__-workload__Spec2017Xz____spec_input__true__size__76800__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_addr__Ranges____ranges____140565777743872_140568034279424____-2021-11-22-18-32-54-303530638.mmu,0x7fd805400000,0x7fd88bc00000,6071.658481,50462185420241,1146080218408,49349606210253,54266,54266,0,52595239378,390569927,52194487918,1431764236710,17439371904,1413801183960,3492056372,335021782,3154165202,104973174011,14470452021,90419826193,139074284,3,139074281,57438734612183,710404368575,56739608754159,9,9,0
24,/p/multifacet/users/markm/results3/cbmm//exp_10__bare_metal__-workload__Spec2017Xz____spec_input__true__size__76800__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_addr__Ranges____ranges____140565777743872_140568034279424____-2021-11-22-18-41-04-161588382.mmu,0x7fd805400000,0x7fd88bc00000,6075.989594,50454892660627,1163280288789,49325610466728,54993,54993,0,52698922587,459855180,52261945998,1435568660244,19935891509,1415567306821,3544529761,362546638,3182063097,105850653607,15029142722,90806433877,139585384,3,139585381,57449529599457,723148096769,56739432939349,3,3,0
24,/p/multifacet/users/markm/results3/cbmm//exp_10__bare_metal__-workload__Spec2017Xz____spec_input__true__size__76800__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_addr__Ranges____ranges____140565777743872_140568034279424____-2021-11-22-18-45-10-737773252.mmu,0x7fd805400000,0x7fd88bc00000,6076.361751,50471690055180,1156059700584,49348172746648,55710,55710,0,52694066686,430713784,52256631571,1436022488157,20248511305,1415445052633,3506631701,336811561,3171017120,105023083499,14307034616,90775972860,139585746,3,139585743,57452142827109,723709046318,56738756096622,8,8,0
25,/p/multifacet/users/markm/results3/cbmm//exp_10__bare_metal__-workload__Spec2017Xz____spec_input__true__size__76800__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_addr__Ranges____ranges____140568034279424_140570290814976____-2021-11-22-18-54-51-899774315.mmu,0x7fd88bc00000,0x7fd912400000,6080.23071,50423681684164,1156700856026,49294108665112,93793,93793,0,52633905412,413374439,52247072015,1434442488293,18320918816,1415724147962,3528824155,355868383,3172056727,105343231259,14935018374,90380876919,139583774,3,139583771,57459738861486,725603076037,56738239349918,11,11,0
25,/p/multifacet/users/markm/results3/cbmm//exp_10__bare_metal__-workload__Spec2017Xz____spec_input__true__size__76800__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_addr__Ranges____ranges____140568034279424_140570290814976____-2021-11-22-19-06-04-469651577.mmu,0x7fd88bc00000,0x7fd912400000,6075.635493,50465861493536,1155040447039,49336260333558,54536,54536,0,53165105816,708830765,52472591502,1449681478721,27511678961,1421880723690,3587045183,410236029,3175978946,107550672392,16499789948,91005237589,139074764,3,139074761,57446578568913,708905325287,56731740466689,3,3,0
25,/p/multifacet/users/markm/results3/cbmm//exp_10__bare_metal__-workload__Spec2017Xz____spec_input__true__size__76800__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_addr__Ranges____ranges____140568034279424_140570290814976____-2021-11-22-19-11-12-628046609.mmu,0x7fd88bc00000,0x7fd912400000,6071.813347,50475111141693,1149160119005,49347888118576,59463,59463,0,52613514233,406412180,52156803239,1433596461191,18858957350,1413153053838,3517544623,359995979,3159014154,105159572899,14599661139,90486481808,139074061,3,139074058,57455587756190,706825685764,56728944136434,5,5,0
25,/p/multifacet/users/markm/results3/cbmm//exp_10__bare_metal__-workload__Spec2017Xz____spec_input__true__size__76800__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_addr__Ranges____ranges____140568034279424_140570290814976____-2021-11-22-19-11-47-345822511.mmu,0x7fd88bc00000,0x7fd912400000,6077.096557,50444760525350,1154748533644,49320065867431,54548,54548,0,52683615131,428618258,52262032517,1437378490232,21264032178,1415893943800,3500843754,334867635,3164679620,104793672239,14206011067,90574504465,139073826,3,139073823,57443778929930,709985196223,56735086576149,9,9,0
25,/p/multifacet/users/markm/results3/cbmm//exp_10__bare_metal__-workload__Spec2017Xz____spec_input__true__size__76800__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_addr__Ranges____ranges____140568034279424_140570290814976____-2021-11-22-19-11-47-859372095.mmu,0x7fd88bc00000,0x7fd912400000,6071.542328,50431211861399,1149728193785,49301077304103,54157,54157,0,52720222391,439600537,52288090341,1436345577090,20750334833,1415036032907,3512107555,334907111,3178123287,105049658233,14316996434,90793249640,139585294,3,139585291,57461952541774,721703705487,56734481350416,12,12,0
26,/p/multifacet/users/markm/results3/cbmm//exp_10__bare_metal__-workload__Spec2017Xz____spec_input__true__size__76800__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_addr__Ranges____ranges____140570290814976_140572547350528____-2021-11-22-19-55-28-669682794.mmu,0x7fd912400000,0x7fd998c00000,6076.761305,50477990661645,1155129811576,49351617583830,54550,54550,0,52655223872,416169058,52257307653,1437405957240,21766534409,1415653622180,3517870007,352913989,3163840959,105637261907,15005379206,90636969926,139585241,3,139585238,57448887084673,722513356812,56739729282506,3,3,0
26,/p/multifacet/users/markm/results3/cbmm//exp_10__bare_metal__-workload__Spec2017Xz____spec_input__true__size__76800__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_addr__Ranges____ranges____140570290814976_140572547350528____-2021-11-22-20-01-37-757945305.mmu,0x7fd912400000,0x7fd998c00000,6075.394754,50472549924417,1158255348617,49345551235526,54792,54792,0,52853957389,490233689,52353534727,1442408527069,22047913109,1419821106746,3525890023,357853308,3170420388,105185221015,14473920460,90777329263,139074330,3,139074327,57444130400139,709859550500,56735832941075,1,1,0
26,/p/multifacet/users/markm/results3/cbmm//exp_10__bare_metal__-workload__Spec2017Xz____spec_input__true__size__76800__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_addr__Ranges____ranges____140570290814976_140572547350528____-2021-11-22-20-02-17-291029472.mmu,0x7fd912400000,0x7fd998c00000,6074.008531,50476447945732,1144419135495,49364152635992,57503,57503,0,52781370116,445820036,52327766194,1436130088686,19819423161,1416013528188,3532097491,349982960,3180828219,105327787325,14571909771,90706686021,139073836,3,139073833,57439739912607,708387729775,56744003409963,7,7,0
26,/p/multifacet/users/markm/results3/cbmm//exp_10__bare_metal__-workload__Spec2017Xz____spec_input__true__size__76800__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_addr__Ranges____ranges____140570290814976_140572547350528____-2021-11-22-20-02-17-820484506.mmu,0x7fd912400000,0x7fd998c00000,6090.23286,50668718636156,1154684470368,49540074419605,55069,55069,0,53331595359,715950067,52591385608,1454047790865,27620895951,1425209098646,3618048723,436362967,3178790273,108710514878,17288566717,91343766798,139073824,3,139073821,57450923709494,709246797595,56742077624788,4,4,0
26,/p/multifacet/users/markm/results3/cbmm//exp_10__bare_metal__-workload__Spec2017Xz____spec_input__true__size__76800__-transparent_hugepage_enabled_never_-transparent_hugepage_huge_addr__Ranges____ranges____140570290814976_140572547350528____-2021-11-24-10-52-33-733190472.mmu,0x7fd912400000,0x7fd998c00000,6078.588872,50466456718120,1157321989394,49332868989770,54484,54484,0,52722589404,436942457,52291163714,1438269990335,20607562054,1417209110579,3502299143,338264395,3166827216,104901928595,14230224354,90627496303,139585752,3,139585749,57461812778818,720598671206,56729346757635,7,7,0
